Time,IFACE,rxpck/s,txpck/s,rxkB/s,txkB/s,rxcmp/s,txcmp/s,rxmcst/s,%ifutil
2018-09-07 14:38:03,enp0s31f6,2347.00,961.00,3461.43,65.75,0.00,0.00,0.00,28.36
2018-09-07 14:38:03,lo,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2018-09-07 14:38:03,wlp3s0,8.00,0.00,1.12,0.00,0.00,0.00,0.00,0.00
2018-09-07 14:38:04,enp0s31f6,2405.00,987.00,3556.52,67.53,0.00,0.00,0.00,29.14
2018-09-07 14:38:04,lo,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2018-09-07 14:38:04,wlp3s0,9.00,0.00,1.35,0.00,0.00,0.00,0.00,0.00
2018-09-07 14:38:05,enp0s31f6,2337.00,941.00,3457.46,64.36,0.00,0.00,0.00,28.32
2018-09-07 14:38:05,lo,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2018-09-07 14:38:05,wlp3s0,8.00,1.00,1.53,0.07,0.00,0.00,0.00,0.00
2018-09-07 14:38:06,enp0s31f6,2230.00,898.00,3297.68,61.43,0.00,0.00,0.00,27.01
2018-09-07 14:38:06,lo,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2018-09-07 14:38:06,wlp3s0,6.00,0.00,1.52,0.00,0.00,0.00,0.00,0.00
2018-09-07 14:38:07,enp0s31f6,2402.00,965.00,3553.82,65.99,0.00,0.00,0.00,29.11
2018-09-07 14:38:07,lo,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2018-09-07 14:38:07,wlp3s0,12.00,0.00,2.14,0.00,0.00,0.00,0.00,0.00
2018-09-07 14:38:08,enp0s31f6,2404.00,959.00,3554.79,65.59,0.00,0.00,0.00,29.12
2018-09-07 14:38:08,lo,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2018-09-07 14:38:08,wlp3s0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2018-09-07 14:38:09,enp0s31f6,2199.00,877.00,3253.46,59.97,0.00,0.00,0.00,26.65
2018-09-07 14:38:09,lo,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2018-09-07 14:38:09,wlp3s0,3.00,0.00,0.44,0.00,0.00,0.00,0.00,0.00
2018-09-07 14:38:10,enp0s31f6,2369.00,955.00,3499.39,65.32,0.00,0.00,0.00,28.67
2018-09-07 14:38:10,lo,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2018-09-07 14:38:10,wlp3s0,2.00,0.00,0.48,0.00,0.00,0.00,0.00,0.00
2018-09-07 14:38:11,enp0s31f6,2405.00,975.00,3554.18,66.69,0.00,0.00,0.00,29.12
2018-09-07 14:38:11,lo,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2018-09-07 14:38:11,wlp3s0,7.00,0.00,1.61,0.00,0.00,0.00,0.00,0.00
2018-09-07 14:38:12,enp0s31f6,2306.00,940.00,3412.08,64.28,0.00,0.00,0.00,27.95
2018-09-07 14:38:12,lo,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2018-09-07 14:38:12,wlp3s0,24.00,0.00,5.95,0.00,0.00,0.00,0.00,0.00
2018-09-07 14:38:13,enp0s31f6,2259.00,912.00,3341.25,62.38,0.00,0.00,0.00,27.37
2018-09-07 14:38:13,lo,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2018-09-07 14:38:13,wlp3s0,13.00,1.00,2.93,0.07,0.00,0.00,0.00,0.00
2018-09-07 14:38:14,enp0s31f6,2403.00,966.00,3554.72,66.07,0.00,0.00,0.00,29.12
2018-09-07 14:38:14,lo,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2018-09-07 14:38:14,wlp3s0,2.00,0.00,0.76,0.00,0.00,0.00,0.00,0.00
2018-09-07 14:38:15,enp0s31f6,2405.00,978.00,3556.52,66.91,0.00,0.00,0.00,29.14
2018-09-07 14:38:15,lo,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2018-09-07 14:38:15,wlp3s0,7.00,0.00,1.43,0.00,0.00,0.00,0.00,0.00
2018-09-07 14:38:16,enp0s31f6,2179.00,875.00,3214.22,59.86,0.00,0.00,0.00,26.33
2018-09-07 14:38:16,lo,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2018-09-07 14:38:16,wlp3s0,28.00,0.00,6.34,0.00,0.00,0.00,0.00,0.00
2018-09-07 14:38:17,enp0s31f6,2397.00,970.00,3541.16,66.37,0.00,0.00,0.00,29.01
2018-09-07 14:38:17,lo,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2018-09-07 14:38:17,wlp3s0,11.00,0.00,2.16,0.00,0.00,0.00,0.00,0.00
2018-09-07 14:38:18,enp0s31f6,2403.00,962.00,3554.72,65.80,0.00,0.00,0.00,29.12
2018-09-07 14:38:18,lo,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2018-09-07 14:38:18,wlp3s0,16.00,0.00,3.26,0.00,0.00,0.00,0.00,0.00
2018-09-07 14:38:19,enp0s31f6,2278.00,911.00,3369.74,62.29,0.00,0.00,0.00,27.60
2018-09-07 14:38:19,lo,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2018-09-07 14:38:19,wlp3s0,10.00,0.00,2.80,0.00,0.00,0.00,0.00,0.00
2018-09-07 14:38:20,enp0s31f6,2287.00,927.00,3381.92,63.39,0.00,0.00,0.00,27.70
2018-09-07 14:38:20,lo,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2018-09-07 14:38:20,wlp3s0,20.00,0.00,3.77,0.00,0.00,0.00,0.00,0.00
2018-09-07 14:38:21,enp0s31f6,2404.00,965.00,3553.12,65.98,0.00,0.00,0.00,29.11
2018-09-07 14:38:21,lo,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2018-09-07 14:38:21,wlp3s0,12.00,1.00,2.33,0.07,0.00,0.00,0.00,0.00
2018-09-07 14:38:22,enp0s31f6,2387.00,961.00,3529.33,65.72,0.00,0.00,0.00,28.91
2018-09-07 14:38:22,lo,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2018-09-07 14:38:22,wlp3s0,7.00,0.00,2.67,0.00,0.00,0.00,0.00,0.00
2018-09-07 14:38:23,enp0s31f6,2182.00,876.00,3225.11,59.93,0.00,0.00,0.00,26.42
2018-09-07 14:38:23,lo,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2018-09-07 14:38:23,wlp3s0,6.00,0.00,0.65,0.00,0.00,0.00,0.00,0.00
2018-09-07 14:38:24,enp0s31f6,2404.00,967.00,3555.62,66.15,0.00,0.00,0.00,29.13
2018-09-07 14:38:24,lo,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2018-09-07 14:38:24,wlp3s0,8.00,0.00,1.89,0.00,0.00,0.00,0.00,0.00
2018-09-07 14:38:25,enp0s31f6,2407.00,975.00,3555.15,66.70,0.00,0.00,0.00,29.12
2018-09-07 14:38:25,lo,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2018-09-07 14:38:25,wlp3s0,14.00,0.00,3.90,0.00,0.00,0.00,0.00,0.00
2018-09-07 14:38:26,enp0s31f6,2251.00,905.00,3327.04,61.89,0.00,0.00,0.00,27.26
2018-09-07 14:38:26,lo,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2018-09-07 14:38:26,wlp3s0,13.00,0.00,2.75,0.00,0.00,0.00,0.00,0.00
2018-09-07 14:38:27,enp0s31f6,2317.00,927.00,3426.65,63.42,0.00,0.00,0.00,28.07
2018-09-07 14:38:27,lo,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2018-09-07 14:38:27,wlp3s0,8.00,0.00,1.01,0.00,0.00,0.00,0.00,0.00
2018-09-07 14:38:28,enp0s31f6,1462.00,601.00,2141.55,45.14,0.00,0.00,0.00,17.54
2018-09-07 14:38:28,lo,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2018-09-07 14:38:28,wlp3s0,2.00,0.00,0.16,0.00,0.00,0.00,0.00,0.00
2018-09-07 14:38:29,enp0s31f6,1044.00,437.00,1533.47,31.34,0.00,0.00,0.00,12.56
2018-09-07 14:38:29,lo,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2018-09-07 14:38:29,wlp3s0,14.00,1.00,2.40,0.07,0.00,0.00,0.00,0.00
2018-09-07 14:38:30,enp0s31f6,2335.00,942.00,3446.57,64.46,0.00,0.00,0.00,28.23
2018-09-07 14:38:30,lo,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2018-09-07 14:38:30,wlp3s0,10.00,0.00,2.16,0.00,0.00,0.00,0.00,0.00
2018-09-07 14:38:31,enp0s31f6,2403.00,963.00,3554.72,65.87,0.00,0.00,0.00,29.12
2018-09-07 14:38:31,lo,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2018-09-07 14:38:31,wlp3s0,10.00,0.00,2.07,0.00,0.00,0.00,0.00,0.00
2018-09-07 14:38:32,enp0s31f6,2339.00,936.00,3461.00,64.01,0.00,0.00,0.00,28.35
2018-09-07 14:38:32,lo,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2018-09-07 14:38:32,wlp3s0,19.00,0.00,3.99,0.00,0.00,0.00,0.00,0.00
2018-09-07 14:38:33,enp0s31f6,2226.00,900.00,3292.33,61.56,0.00,0.00,0.00,26.97
2018-09-07 14:38:33,lo,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2018-09-07 14:38:33,wlp3s0,6.00,0.00,1.34,0.00,0.00,0.00,0.00,0.00
2018-09-07 14:38:34,enp0s31f6,2403.00,961.00,3554.72,65.73,0.00,0.00,0.00,29.12
2018-09-07 14:38:34,lo,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2018-09-07 14:38:34,wlp3s0,5.00,0.00,1.99,0.00,0.00,0.00,0.00,0.00
2018-09-07 14:38:35,enp0s31f6,2403.00,953.00,3553.88,65.17,0.00,0.00,0.00,29.11
2018-09-07 14:38:35,lo,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2018-09-07 14:38:35,wlp3s0,5.00,0.00,0.89,0.00,0.00,0.00,0.00,0.00
2018-09-07 14:38:36,enp0s31f6,2210.00,874.00,3269.19,59.78,0.00,0.00,0.00,26.78
2018-09-07 14:38:36,lo,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2018-09-07 14:38:36,wlp3s0,2.00,0.00,0.28,0.00,0.00,0.00,0.00,0.00
2018-09-07 14:38:37,enp0s31f6,2358.00,950.00,3486.85,65.00,0.00,0.00,0.00,28.56
2018-09-07 14:38:37,lo,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2018-09-07 14:38:37,wlp3s0,12.00,1.00,1.91,0.07,0.00,0.00,0.00,0.00
2018-09-07 14:38:38,enp0s31f6,2401.00,967.00,3552.91,66.12,0.00,0.00,0.00,29.11
2018-09-07 14:38:38,lo,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2018-09-07 14:38:38,wlp3s0,7.00,0.00,2.37,0.00,0.00,0.00,0.00,0.00
2018-09-07 14:38:39,enp0s31f6,2320.00,932.00,3430.26,63.76,0.00,0.00,0.00,28.10
2018-09-07 14:38:39,lo,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2018-09-07 14:38:39,wlp3s0,9.00,0.00,4.05,0.00,0.00,0.00,0.00,0.00
2018-09-07 14:38:40,enp0s31f6,2248.00,910.00,3324.94,62.24,0.00,0.00,0.00,27.24
2018-09-07 14:38:40,lo,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2018-09-07 14:38:40,wlp3s0,13.00,0.00,2.67,0.00,0.00,0.00,0.00,0.00
2018-09-07 14:38:41,enp0s31f6,2404.00,964.00,3555.62,65.95,0.00,0.00,0.00,29.13
2018-09-07 14:38:41,lo,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2018-09-07 14:38:41,wlp3s0,12.00,0.00,3.19,0.00,0.00,0.00,0.00,0.00
2018-09-07 14:38:42,enp0s31f6,2403.00,964.00,3554.72,65.93,0.00,0.00,0.00,29.12
2018-09-07 14:38:42,lo,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2018-09-07 14:38:42,wlp3s0,8.00,0.00,1.96,0.00,0.00,0.00,0.00,0.00
2018-09-07 14:38:43,enp0s31f6,2179.00,869.00,3223.82,59.43,0.00,0.00,0.00,26.41
2018-09-07 14:38:43,lo,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2018-09-07 14:38:43,wlp3s0,2.00,0.00,1.10,0.00,0.00,0.00,0.00,0.00
2018-09-07 14:38:44,enp0s31f6,2385.00,959.00,3528.62,65.58,0.00,0.00,0.00,28.91
2018-09-07 14:38:44,lo,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2018-09-07 14:38:44,wlp3s0,5.00,0.00,0.87,0.00,0.00,0.00,0.00,0.00
2018-09-07 14:38:45,enp0s31f6,2403.00,970.00,3554.72,66.34,0.00,0.00,0.00,29.12
2018-09-07 14:38:45,lo,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2018-09-07 14:38:45,wlp3s0,10.00,1.00,1.92,0.07,0.00,0.00,0.00,0.00
2018-09-07 14:38:46,enp0s31f6,2289.00,920.00,3386.30,62.99,0.00,0.00,0.00,27.74
2018-09-07 14:38:46,lo,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2018-09-07 14:38:46,wlp3s0,1.00,0.00,0.06,0.00,0.00,0.00,0.00,0.00
2018-09-07 14:38:47,enp0s31f6,2277.00,921.00,3367.93,62.93,0.00,0.00,0.00,27.59
2018-09-07 14:38:47,lo,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2018-09-07 14:38:47,wlp3s0,4.00,0.00,0.72,0.00,0.00,0.00,0.00,0.00
2018-09-07 14:38:48,enp0s31f6,2402.00,970.00,3553.82,66.33,0.00,0.00,0.00,29.11
2018-09-07 14:38:48,lo,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2018-09-07 14:38:48,wlp3s0,4.00,0.00,0.45,0.00,0.00,0.00,0.00,0.00
2018-09-07 14:38:49,enp0s31f6,2394.00,947.00,3541.96,64.77,0.00,0.00,0.00,29.02
2018-09-07 14:38:49,lo,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2018-09-07 14:38:49,wlp3s0,16.00,0.00,2.09,0.00,0.00,0.00,0.00,0.00
2018-09-07 14:38:50,enp0s31f6,2172.00,875.00,3212.28,59.85,0.00,0.00,0.00,26.31
2018-09-07 14:38:50,lo,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2018-09-07 14:38:50,wlp3s0,7.00,0.00,1.26,0.00,0.00,0.00,0.00,0.00
2018-09-07 14:38:51,enp0s31f6,2403.00,965.00,3554.72,66.00,0.00,0.00,0.00,29.12
2018-09-07 14:38:51,lo,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2018-09-07 14:38:51,wlp3s0,6.00,0.00,1.03,0.00,0.00,0.00,0.00,0.00
2018-09-07 14:38:52,enp0s31f6,2403.00,964.00,3554.72,65.93,0.00,0.00,0.00,29.12
2018-09-07 14:38:52,lo,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2018-09-07 14:38:52,wlp3s0,12.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00
2018-09-07 14:38:53,enp0s31f6,2260.00,908.00,3342.73,62.12,0.00,0.00,0.00,27.38
2018-09-07 14:38:53,lo,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2018-09-07 14:38:53,wlp3s0,11.00,1.00,2.03,0.07,0.00,0.00,0.00,0.00
2018-09-07 14:38:54,enp0s31f6,2309.00,937.00,3414.21,64.11,0.00,0.00,0.00,27.97
2018-09-07 14:38:54,lo,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2018-09-07 14:38:54,wlp3s0,2.00,0.00,0.30,0.00,0.00,0.00,0.00,0.00
2018-09-07 14:38:55,enp0s31f6,2402.00,969.00,3553.82,66.26,0.00,0.00,0.00,29.11
2018-09-07 14:38:55,lo,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2018-09-07 14:38:55,wlp3s0,2.00,0.00,0.18,0.00,0.00,0.00,0.00,0.00
2018-09-07 14:38:56,enp0s31f6,2366.00,942.00,3501.03,64.42,0.00,0.00,0.00,28.68
2018-09-07 14:38:56,lo,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2018-09-07 14:38:56,wlp3s0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2018-09-07 14:38:57,enp0s31f6,2198.00,884.00,3251.40,60.45,0.00,0.00,0.00,26.64
2018-09-07 14:38:57,lo,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2018-09-07 14:38:57,wlp3s0,7.00,0.00,0.76,0.00,0.00,0.00,0.00,0.00
2018-09-07 14:38:58,enp0s31f6,2403.00,973.00,3554.72,66.55,0.00,0.00,0.00,29.12
2018-09-07 14:38:58,lo,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2018-09-07 14:38:58,wlp3s0,1.00,0.00,0.09,0.00,0.00,0.00,0.00,0.00
2018-09-07 14:38:59,enp0s31f6,2405.00,964.00,3556.52,65.96,0.00,0.00,0.00,29.14
2018-09-07 14:38:59,lo,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2018-09-07 14:38:59,wlp3s0,12.00,0.00,2.27,0.00,0.00,0.00,0.00,0.00
2018-09-07 14:39:00,enp0s31f6,2231.00,894.00,3300.32,61.15,0.00,0.00,0.00,27.04
2018-09-07 14:39:00,lo,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2018-09-07 14:39:00,wlp3s0,9.00,0.00,1.97,0.00,0.00,0.00,0.00,0.00
2018-09-07 14:39:01,enp0s31f6,2332.00,929.00,3451.21,63.51,0.00,0.00,0.00,28.27
2018-09-07 14:39:01,lo,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2018-09-07 14:39:01,wlp3s0,4.00,1.00,0.25,0.07,0.00,0.00,0.00,0.00
2018-09-07 14:39:02,enp0s31f6,2403.00,966.00,3554.72,66.07,0.00,0.00,0.00,29.12
2018-09-07 14:39:02,lo,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2018-09-07 14:39:02,wlp3s0,8.00,0.00,1.89,0.00,0.00,0.00,0.00,0.00
2018-09-07 14:39:03,enp0s31f6,2339.00,934.00,3459.84,63.89,0.00,0.00,0.00,28.34
2018-09-07 14:39:03,lo,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2018-09-07 14:39:03,wlp3s0,10.00,0.00,3.07,0.00,0.00,0.00,0.00,0.00
2018-09-07 14:39:04,enp0s31f6,2229.00,900.00,3296.20,61.57,0.00,0.00,0.00,27.00
2018-09-07 14:39:04,lo,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2018-09-07 14:39:04,wlp3s0,13.00,0.00,1.82,0.00,0.00,0.00,0.00,0.00
2018-09-07 14:39:05,enp0s31f6,2402.00,965.00,3553.82,65.99,0.00,0.00,0.00,29.11
2018-09-07 14:39:05,lo,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2018-09-07 14:39:05,wlp3s0,2.00,0.00,0.37,0.00,0.00,0.00,0.00,0.00
2018-09-07 14:39:06,enp0s31f6,2404.00,966.00,3555.62,66.08,0.00,0.00,0.00,29.13
2018-09-07 14:39:06,lo,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2018-09-07 14:39:06,wlp3s0,23.00,0.00,4.19,0.00,0.00,0.00,0.00,0.00
2018-09-07 14:39:07,enp0s31f6,2201.00,879.00,3255.85,60.12,0.00,0.00,0.00,26.67
2018-09-07 14:39:07,lo,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2018-09-07 14:39:07,wlp3s0,9.00,0.00,1.51,0.00,0.00,0.00,0.00,0.00
2018-09-07 14:39:08,enp0s31f6,2364.00,951.00,3497.48,65.03,0.00,0.00,0.00,28.65
2018-09-07 14:39:08,lo,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2018-09-07 14:39:08,wlp3s0,17.00,0.00,2.99,0.00,0.00,0.00,0.00,0.00
2018-09-07 14:39:09,enp0s31f6,2404.00,962.00,3554.78,65.79,0.00,0.00,0.00,29.12
2018-09-07 14:39:09,lo,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2018-09-07 14:39:09,wlp3s0,11.00,1.00,1.92,0.07,0.00,0.00,0.00,0.00
2018-09-07 14:39:10,enp0s31f6,2309.00,930.00,3415.95,63.61,0.00,0.00,0.00,27.98
2018-09-07 14:39:10,lo,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2018-09-07 14:39:10,wlp3s0,22.00,0.00,4.09,0.00,0.00,0.00,0.00,0.00
2018-09-07 14:39:11,enp0s31f6,2233.66,895.05,3304.34,61.21,0.00,0.00,0.00,27.07
2018-09-07 14:39:11,lo,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2018-09-07 14:39:11,wlp3s0,23.76,0.00,4.65,0.00,0.00,0.00,0.00,0.00
2018-09-07 14:39:12,enp0s31f6,2405.00,966.00,3556.52,66.09,0.00,0.00,0.00,29.14
2018-09-07 14:39:12,lo,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2018-09-07 14:39:12,wlp3s0,11.00,0.00,3.52,0.00,0.00,0.00,0.00,0.00
2018-09-07 14:39:13,enp0s31f6,2403.00,962.00,3554.72,65.80,0.00,0.00,0.00,29.12
2018-09-07 14:39:13,lo,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2018-09-07 14:39:13,wlp3s0,9.00,0.00,2.61,0.00,0.00,0.00,0.00,0.00
2018-09-07 14:39:14,enp0s31f6,2168.00,869.00,3208.09,59.42,0.00,0.00,0.00,26.28
2018-09-07 14:39:14,lo,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2018-09-07 14:39:14,wlp3s0,3.00,0.00,0.22,0.00,0.00,0.00,0.00,0.00
2018-09-07 14:39:15,enp0s31f6,2395.00,960.00,3543.44,65.65,0.00,0.00,0.00,29.03
2018-09-07 14:39:15,lo,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2018-09-07 14:39:15,wlp3s0,16.00,0.00,3.23,0.00,0.00,0.00,0.00,0.00
2018-09-07 14:39:16,enp0s31f6,2401.00,962.00,3552.91,65.77,0.00,0.00,0.00,29.11
2018-09-07 14:39:16,lo,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2018-09-07 14:39:16,wlp3s0,9.00,0.00,2.57,0.00,0.00,0.00,0.00,0.00
2018-09-07 14:39:17,enp0s31f6,2278.00,915.00,3370.58,62.57,0.00,0.00,0.00,27.61
2018-09-07 14:39:17,lo,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2018-09-07 14:39:17,wlp3s0,11.00,1.00,1.58,0.07,0.00,0.00,0.00,0.00
2018-09-07 14:39:18,enp0s31f6,2288.00,924.00,3383.66,63.21,0.00,0.00,0.00,27.72
2018-09-07 14:39:18,lo,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2018-09-07 14:39:18,wlp3s0,14.00,0.00,4.02,0.00,0.00,0.00,0.00,0.00
2018-09-07 14:39:19,enp0s31f6,2403.00,967.00,3554.72,66.14,0.00,0.00,0.00,29.12
2018-09-07 14:39:19,lo,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2018-09-07 14:39:19,wlp3s0,7.00,0.00,1.42,0.00,0.00,0.00,0.00,0.00
2018-09-07 14:39:20,enp0s31f6,2387.00,954.00,3531.58,65.25,0.00,0.00,0.00,28.93
2018-09-07 14:39:20,lo,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2018-09-07 14:39:20,wlp3s0,6.00,0.00,1.80,0.00,0.00,0.00,0.00,0.00
2018-09-07 14:39:21,enp0s31f6,259.00,108.00,379.38,7.39,0.00,0.00,0.00,3.11
2018-09-07 14:39:21,lo,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2018-09-07 14:39:21,wlp3s0,5.00,0.00,0.95,0.00,0.00,0.00,0.00,0.00
2018-09-07 14:39:22,enp0s31f6,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2018-09-07 14:39:22,lo,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2018-09-07 14:39:22,wlp3s0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2018-09-07 14:39:23,enp0s31f6,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2018-09-07 14:39:23,lo,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2018-09-07 14:39:23,wlp3s0,3.00,0.00,0.20,0.00,0.00,0.00,0.00,0.00
2018-09-07 14:39:24,enp0s31f6,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2018-09-07 14:39:24,lo,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2018-09-07 14:39:24,wlp3s0,5.00,0.00,1.50,0.00,0.00,0.00,0.00,0.00
2018-09-07 14:39:25,enp0s31f6,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2018-09-07 14:39:25,lo,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2018-09-07 14:39:25,wlp3s0,3.00,0.00,0.34,0.00,0.00,0.00,0.00,0.00
